file,frame,action
//10.253.5.16/sn data server 3/ryan_morton/object_location_validation/data/videos/round2/group8_base_day2-07152022160150.avi,4356,object1_start
,,
//10.253.5.16/sn data server 3/ryan_morton/object_location_validation/data/videos/round2/group8_base_day2-07152022160150.avi,4388,object1_stop
,,
//10.253.5.16/sn data server 3/ryan_morton/object_location_validation/data/videos/round2/group8_base_day2-07152022160150.avi,4991,object2_start
,,
//10.253.5.16/sn data server 3/ryan_morton/object_location_validation/data/videos/round2/group8_base_day2-07152022160150.avi,5039,object2_stop
,,
//10.253.5.16/sn data server 3/ryan_morton/object_location_validation/data/videos/round2/group8_base_day2-07152022160150.avi,5150,object2_start
,,
//10.253.5.16/sn data server 3/ryan_morton/object_location_validation/data/videos/round2/group8_base_day2-07152022160150.avi,5180,object2_stop
,,
//10.253.5.16/sn data server 3/ryan_morton/object_location_validation/data/videos/round2/group8_base_day2-07152022160150.avi,5413,object2_start
,,
//10.253.5.16/sn data server 3/ryan_morton/object_location_validation/data/videos/round2/group8_base_day2-07152022160150.avi,5468,object2_stop
,,
//10.253.5.16/sn data server 3/ryan_morton/object_location_validation/data/videos/round2/group8_base_day2-07152022160150.avi,5529,object1_start
,,
//10.253.5.16/sn data server 3/ryan_morton/object_location_validation/data/videos/round2/group8_base_day2-07152022160150.avi,5566,object1_stop
,,
//10.253.5.16/sn data server 3/ryan_morton/object_location_validation/data/videos/round2/group8_base_day2-07152022160150.avi,5683,object1_start
,,
//10.253.5.16/sn data server 3/ryan_morton/object_location_validation/data/videos/round2/group8_base_day2-07152022160150.avi,5700,object1_stop
,,
//10.253.5.16/sn data server 3/ryan_morton/object_location_validation/data/videos/round2/group8_base_day2-07152022160150.avi,5755,object1_start
,,
//10.253.5.16/sn data server 3/ryan_morton/object_location_validation/data/videos/round2/group8_base_day2-07152022160150.avi,5780,object1_stop
,,
//10.253.5.16/sn data server 3/ryan_morton/object_location_validation/data/videos/round2/group8_base_day2-07152022160150.avi,6297,object1_start
,,
//10.253.5.16/sn data server 3/ryan_morton/object_location_validation/data/videos/round2/group8_base_day2-07152022160150.avi,6323,object1_stop
,,
//10.253.5.16/sn data server 3/ryan_morton/object_location_validation/data/videos/round2/group8_base_day2-07152022160150.avi,7311,object1_start
,,
//10.253.5.16/sn data server 3/ryan_morton/object_location_validation/data/videos/round2/group8_base_day2-07152022160150.avi,7329,object1_stop
,,
//10.253.5.16/sn data server 3/ryan_morton/object_location_validation/data/videos/round2/group8_base_day2-07152022160150.avi,8324,object2_start
,,
//10.253.5.16/sn data server 3/ryan_morton/object_location_validation/data/videos/round2/group8_base_day2-07152022160150.avi,8358,object2_stop
,,
//10.253.5.16/sn data server 3/ryan_morton/object_location_validation/data/videos/round2/group8_base_day2-07152022160150.avi,8717,object1_start
,,
//10.253.5.16/sn data server 3/ryan_morton/object_location_validation/data/videos/round2/group8_base_day2-07152022160150.avi,8822,object1_stop
,,
//10.253.5.16/sn data server 3/ryan_morton/object_location_validation/data/videos/round2/group8_base_day2-07152022160150.avi,8878,object1_start
,,
//10.253.5.16/sn data server 3/ryan_morton/object_location_validation/data/videos/round2/group8_base_day2-07152022160150.avi,8939,object1_stop
,,
//10.253.5.16/sn data server 3/ryan_morton/object_location_validation/data/videos/round2/group8_base_day2-07152022160150.avi,9080,object2_start
,,
//10.253.5.16/sn data server 3/ryan_morton/object_location_validation/data/videos/round2/group8_base_day2-07152022160150.avi,9101,object2_stop
,,
//10.253.5.16/sn data server 3/ryan_morton/object_location_validation/data/videos/round2/group8_base_day2-07152022160150.avi,9236,object2_start
,,
//10.253.5.16/sn data server 3/ryan_morton/object_location_validation/data/videos/round2/group8_base_day2-07152022160150.avi,9254,object2_stop
,,
//10.253.5.16/sn data server 3/ryan_morton/object_location_validation/data/videos/round2/group8_base_day2-07152022160150.avi,10068,object2_start
,,
//10.253.5.16/sn data server 3/ryan_morton/object_location_validation/data/videos/round2/group8_base_day2-07152022160150.avi,10106,object2_stop
,,
//10.253.5.16/sn data server 3/ryan_morton/object_location_validation/data/videos/round2/group8_base_day2-07152022160150.avi,10250,object2_start
,,
//10.253.5.16/sn data server 3/ryan_morton/object_location_validation/data/videos/round2/group8_base_day2-07152022160150.avi,10281,object2_stop
//10.253.5.16/sn data server 3/ryan_morton/object_location_validation/data/videos/round2/group8_base_day2-07152022160150.avi,10489,object2_start
,,
//10.253.5.16/sn data server 3/ryan_morton/object_location_validation/data/videos/round2/group8_base_day2-07152022160150.avi,10512,object2_stop
,,
//10.253.5.16/sn data server 3/ryan_morton/object_location_validation/data/videos/round2/group8_base_day2-07152022160150.avi,10573,object1_start
,,
//10.253.5.16/sn data server 3/ryan_morton/object_location_validation/data/videos/round2/group8_base_day2-07152022160150.avi,10578,object1_stop
,,
